No errors
No warnings
368 ms
data source=metars
4796 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
SBAF 171900Z 11006KT 9999 FEW010 36/19 Q1007,SBAF,2021-01-17T19:00:00Z,-22.87,-43.38,36.0,19.0,110,6,,6.21,29.734253,,,,,,,,,,,FEW,1000,,,,,,,VFR,,,,,,,,,,,,METAR,34.0
SAZS 171900Z 29021KT CAVOK 24/01 Q1015,SAZS,2021-01-17T19:00:00Z,-41.15,-71.17,24.0,1.0,290,21,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,843.0
SAZN 171900Z 25007KT CAVOK 31/07 Q1011,SAZN,2021-01-17T19:00:00Z,-38.95,-68.15,31.0,7.0,250,7,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,273.0
SAZM 171900Z 23013G26KT 170V260 9999 BKN027 BKN040 19/13 Q1006,SAZM,2021-01-17T19:00:00Z,-37.92,-57.57,19.0,13.0,230,13,26,6.21,29.704725,,,,,,,,,,,BKN,2700,BKN,4000,,,,,MVFR,,,,,,,,,,,,METAR,17.0
SAWH 171900Z 09005KT 9999 DZ BKN035 OVC050 12/07 Q0996,SAWH,2021-01-17T19:00:00Z,-54.85,-68.3,12.0,7.0,90,5,,6.21,29.409449,,,,,,,,,,DZ,BKN,3500,OVC,5000,,,,,VFR,,,,,,,,,,,,METAR,22.0
SAWG 171900Z 36016KT 9999 SCT030 BKN090 16/13 Q0998,SAWG,2021-01-17T19:00:00Z,-51.62,-69.27,16.0,13.0,360,16,,6.21,29.468504,,,,,,,,,,,SCT,3000,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,15.0
SAWE 171900Z 36013KT 7000 -DZ BKN010 OVC080 10/10 Q0999,SAWE,2021-01-17T19:00:00Z,-53.78,-67.75,10.0,10.0,360,13,,4.35,29.498032,,,,,,,,,,-DZ,BKN,1000,OVC,8000,,,,,MVFR,,,,,,,,,,,,METAR,22.0
SAVC 171900Z 07011KT 020V120 CAVOK 27/08 Q1007,SAVC,2021-01-17T19:00:00Z,-45.78,-67.47,27.0,8.0,70,11,,6.21,29.734253,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,58.0
SASJ 171900Z 05005KT 9999 SCT035 BKN100 24/13 Q1017,SASJ,2021-01-17T19:00:00Z,-24.38,-65.1,24.0,13.0,50,5,,6.21,30.029528,,,,,,,,,,,SCT,3500,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,913.0
SASA 171900Z 36004KT CAVOK 23/09 Q1018,SASA,2021-01-17T19:00:00Z,-24.85,-65.48,23.0,9.0,360,4,,6.21,30.059055,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1235.0
SARP 171900Z 23012KT 9999 SCT025 BKN200 28/20 Q1008,SARP,2021-01-17T19:00:00Z,-27.38,-55.97,28.0,20.0,230,12,,6.21,29.763779,,,,,,,,,,,SCT,2500,BKN,20000,,,,,VFR,,,,,,,,,,,,METAR,123.0
SARL 171900Z 20016KT 9999 SCT015 SCT100 27/14 Q1009,SARL,2021-01-17T19:00:00Z,-29.68,-57.15,27.0,14.0,200,16,,6.21,29.793306,,,,,,,,,,,SCT,1500,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,70.0
SARI 171900Z 23008KT 9999 BKN025 BKN100 26/23 Q1007,SARI,2021-01-17T19:00:00Z,-25.73,-54.47,26.0,23.0,230,8,,6.21,29.734253,,,,,,,,,,,BKN,2500,BKN,10000,,,,,MVFR,,,,,,,,,,,,METAR,268.0
SARF 171900Z 18011KT CAVOK 25/17 Q1009,SARF,2021-01-17T19:00:00Z,-26.22,-58.22,25.0,17.0,180,11,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,65.0
SARE 171900Z 20013KT CAVOK 28/13 Q1010,SARE,2021-01-17T19:00:00Z,-27.43,-59.05,28.0,13.0,200,13,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,52.0
SARC 171900Z 20018KT 7000 NSC 27/15 Q1010,SARC,2021-01-17T19:00:00Z,-27.43,-58.77,27.0,15.0,200,18,,4.35,29.822834,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,60.0
SAOC 171900Z 23006KT CAVOK 26/06 Q1014,SAOC,2021-01-17T19:00:00Z,-33.08,-64.27,26.0,6.0,230,6,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,422.0
SANT 171900Z 00000KT 9999 FEW040 27/18 Q1015,SANT,2021-01-17T19:00:00Z,-26.85,-65.1,27.0,18.0,0,0,,6.21,29.970472,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,446.0
SAME 171900Z 05009KT CAVOK 29/05 Q1014,SAME,2021-01-17T19:00:00Z,-32.82,-68.78,29.0,5.0,50,9,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,709.0
SAEZ 171900Z 23011G21KT CAVOK 24/10 Q1008 NOSIG,SAEZ,2021-01-17T19:00:00Z,-34.82,-58.53,24.0,10.0,230,11,21,6.21,29.763779,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
SADF 171900Z 23019KT 9999 FEW048 27/08 Q1009,SADF,2021-01-17T19:00:00Z,-34.45,-58.58,27.0,8.0,230,19,,6.21,29.793306,,,,,,,,,,,FEW,4800,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
SACO 171900Z 17006KT 110V230 CAVOK 26/08 Q1015 NOSIG,SACO,2021-01-17T19:00:00Z,-31.32,-64.22,26.0,8.0,170,6,,6.21,29.970472,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,474.0
SABE 171900Z 23011G23KT 170V280 CAVOK 26/08 Q1008 NOSIG,SABE,2021-01-17T19:00:00Z,-34.57,-58.42,26.0,8.0,230,11,23,6.21,29.763779,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
SAAR 171900Z 20016KT CAVOK 27/09 Q1011,SAAR,2021-01-17T19:00:00Z,-32.92,-60.77,27.0,9.0,200,16,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,24.0
RPVM 171900Z 34005KT 9999 FEW020 OVC100 26/23 Q1007 RMK A2974,RPVM,2021-01-17T19:00:00Z,10.32,123.98,26.0,23.0,340,5,,6.21,29.734253,,,,,,,,,,,FEW,2000,OVC,10000,,,,,VFR,,,,,,,,,,,,METAR,9.0
RPMD 171900Z VRB02KT 9999 -RA SCT015 BKN090 OVC260 24/24 Q1006 RMK A2971,RPMD,2021-01-17T19:00:00Z,7.12,125.65,24.0,24.0,0,2,,6.21,29.704725,,,,,,,,,,-RA,SCT,1500,BKN,9000,OVC,26000,,,VFR,,,,,,,,,,,,METAR,19.0
RPLL 171900Z 04003KT 9999 SCT025 OVC100 25/21 Q1009 NOSIG RMK A2980,RPLL,2021-01-17T19:00:00Z,14.52,121.0,25.0,21.0,40,3,,6.21,29.793306,,,,,,TRUE,,,,,SCT,2500,OVC,10000,,,,,VFR,,,,,,,,,,,,METAR,15.0
RPLC 171900Z 33004KT 8000 SCT020 BKN100 24/18 Q1010 NOSIG RMK A2983,RPLC,2021-01-17T19:00:00Z,15.18,120.55,24.0,18.0,330,4,,4.97,29.822834,,,,,,TRUE,,,,,SCT,2000,BKN,10000,,,,,MVFR,,,,,,,,,,,,SPECI,138.0
RPLB 171900Z 05010KT 9999 FEW020 BKN080 26/19 Q1009 NOSIG RMK A2980,RPLB,2021-01-17T19:00:00Z,14.8,120.27,26.0,19.0,50,10,,6.21,29.793306,,,,,,TRUE,,,,,FEW,2000,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,19.0
ROYN 171900Z AUTO 03021KT 9999 BKN032 BKN038 OVC046 15/09 Q1023,ROYN,2021-01-17T19:00:00Z,24.47,122.97,15.0,9.0,30,21,,6.21,30.206694,,,TRUE,,,,,,,,BKN,3200,BKN,3800,OVC,4600,,,VFR,,,,,,,,,,,,METAR,21.0
RORY 171900Z AUTO 35013KT 9999 -RA SCT037 SCT045 BKN050 15/07 Q1021,RORY,2021-01-17T19:00:00Z,27.05,128.4,15.0,7.0,350,13,,6.21,30.147638,,,TRUE,,,,,,,-RA,SCT,3700,SCT,4500,BKN,5000,,,VFR,,,,,,,,,,,,METAR,13.0
RORK 171900Z AUTO 35012KT 9999 FEW037 SCT048 BKN050 16/09 Q1019,RORK,2021-01-17T19:00:00Z,25.93,131.32,16.0,9.0,350,12,,6.21,30.088583,,,TRUE,,,,,,,,FEW,3700,SCT,4800,BKN,5000,,,VFR,,,,,,,,,,,,METAR,11.0
ROMD 171900Z AUTO 01012KT 9999 FEW037 BKN042 BKN049 16/09 Q1019,ROMD,2021-01-17T19:00:00Z,25.83,131.25,16.0,9.0,10,12,,6.21,30.088583,,,TRUE,,,,,,,,FEW,3700,BKN,4200,BKN,4900,,,VFR,,,,,,,,,,,,METAR,45.0
ROAH 171900Z 35013KT 9999 FEW035 BKN050 15/07 Q1022 RMK 2CU035 6SC050 A3018,ROAH,2021-01-17T19:00:00Z,26.18,127.65,15.0,7.0,350,13,,6.21,30.177166,,,,,,,,,,,FEW,3500,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,6.0
RKTU 171900Z 24003KT 9000 -SN BKN030 M07/M08 Q1022,RKTU,2021-01-17T19:00:00Z,36.7,127.5,-7.0,-8.0,240,3,,5.59,30.177166,,,,,,,,,,-SN,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,46.0
RKTN 171900Z 07002KT 9999 FEW050 M07/M13 Q1023,RKTN,2021-01-17T19:00:00Z,35.88,128.65,-7.0,-13.0,70,2,,6.21,30.206694,,,,,,,,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,25.0
RKSS 171900Z 15005KT 9999 BKN040 M06/M08 Q1021 NOSIG,RKSS,2021-01-17T19:00:00Z,37.55,126.78,-6.0,-8.0,150,5,,6.21,30.147638,,,,,,TRUE,,,,,BKN,4000,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
RKSM 171900Z 22005KT 9999 -SN BKN060 M05/M07 A3016,RKSM,2021-01-17T19:00:00Z,37.43,127.12,-5.0,-7.0,220,5,,6.21,30.159449,,,,,,,,,,-SN,BKN,6000,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
RKSI 171900Z 15006KT 9999 BKN045 OVC130 M04/M05 Q1020 NOSIG,RKSI,2021-01-17T19:00:00Z,37.47,126.45,-4.0,-5.0,150,6,,6.21,30.11811,,,,,,TRUE,,,,,BKN,4500,OVC,13000,,,,,VFR,,,,,,,,,,,,METAR,7.0
RKPK 171900Z 33004KT 9999 FEW050 M05/M13 Q1023,RKPK,2021-01-17T19:00:00Z,35.17,128.93,-5.0,-13.0,330,4,,6.21,30.206694,,,,,,,,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
RKPC 171900Z 26013KT 9999 -SHSNRA FEW015 BKN025 05/M01 Q1024 NOSIG,RKPC,2021-01-17T19:00:00Z,33.5,126.48,5.0,-1.0,260,13,,6.21,30.236221,,,,,,TRUE,,,,-SHSN -SHRA,FEW,1500,BKN,2500,,,,,MVFR,,,,,,,,,,,,METAR,23.0
RKNY 171900Z AUTO 28002KT 9999 NCD M03/M11 Q1019,RKNY,2021-01-17T19:00:00Z,38.07,128.67,-3.0,-11.0,280,2,,6.21,30.088583,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,76.0
RJTT 171900Z 02009KT CAVOK 04/M01 Q1015 NOSIG RMK A2999,RJTT,2021-01-17T19:00:00Z,35.55,139.77,4.0,-1.0,20,9,,6.21,29.970472,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
RJSM 171900Z 20005KT 9999 FEW030 M05/M11 Q1016,RJSM,2021-01-17T19:00:00Z,40.7,141.37,-5.0,-11.0,200,5,,6.21,30.0,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,31.0
RJOS 171900Z 32015KT 9999 FEW030 02/M07 Q1020,RJOS,2021-01-17T19:00:00Z,34.12,134.62,2.0,-7.0,320,15,,6.21,30.11811,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
RJOH 171900Z 24006KT 9999 -SHSN FEW008 SCT015 BKN025 M00/M01 Q1020,RJOH,2021-01-17T19:00:00Z,35.48,133.25,0.0,-1.0,240,6,,6.21,30.11811,,,,,,,,,,-SHSN,FEW,800,SCT,1500,BKN,2500,,,MVFR,,,,,,,,,,,,METAR,6.0
RJNK 171900Z 16010KT 9999 -SHSNRA FEW010 SCT020 FEW020TCU BKN030 01/M01 Q1017,RJNK,2021-01-17T19:00:00Z,36.38,136.42,1.0,-1.0,160,10,,6.21,30.029528,,,,,,,,,,-SHSN -SHRA,FEW,1000,SCT,2000,FEW,2000,BKN,3000,MVFR,,,,,,,,,,,,METAR,7.0
RJKI 171900Z AUTO 34010KT 290V360 9999 FEW025 BKN032 BKN039 13/08 Q1021,RJKI,2021-01-17T19:00:00Z,28.32,129.92,13.0,8.0,340,10,,6.21,30.147638,,,TRUE,,,,,,,,FEW,2500,BKN,3200,BKN,3900,,,VFR,,,,,,,,,,,,METAR,6.0
RJGG 171900Z 28021KT 9999 FEW020 SCT050 04/M01 Q1018 NOSIG,RJGG,2021-01-17T19:00:00Z,34.87,136.8,4.0,-1.0,280,21,,6.21,30.059055,,,,,,TRUE,,,,,FEW,2000,SCT,5000,,,,,VFR,,,,,,,,,,,,METAR,5.0
RJFR 171900Z 23010KT 9999 FEW030 BKN060 03/M06 Q1022,RJFR,2021-01-17T19:00:00Z,33.83,131.03,3.0,-6.0,230,10,,6.21,30.177166,,,,,,,,,,,FEW,3000,BKN,6000,,,,,VFR,,,,,,,,,,,,METAR,9.0
RJFF 171900Z AUTO 16010KT 9999 FEW047 BKN050 OVC060 02/M05 Q1023 NOSIG RMK A3021,RJFF,2021-01-17T19:00:00Z,33.58,130.45,2.0,-5.0,160,10,,6.21,30.206694,,,TRUE,,,TRUE,,,,,FEW,4700,BKN,5000,OVC,6000,,,VFR,,,,,,,,,,,,METAR,7.0
RJCC 171900Z 13001KT 9999 FEW015 M16/M17 Q1013 RMK 1ST015 A2994,RJCC,2021-01-17T19:00:00Z,42.77,141.68,-16.0,-17.0,130,1,,6.21,29.911417,,,,,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,19.0
RJBB 171900Z AUTO 30020KT 9999 NCD 04/M01 Q1020 NOSIG,RJBB,2021-01-17T19:00:00Z,34.43,135.25,4.0,-1.0,300,20,,6.21,30.11811,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
RJAH 171900Z 36005KT 9999 FEW035 M02/M05 Q1014,RJAH,2021-01-17T19:00:00Z,36.17,140.42,-2.0,-5.0,360,5,,6.21,29.940945,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,31.0
RJAA 171900Z 33005KT 9999 FEW020 BKN070 01/M02 Q1014 NOSIG RMK 1CU020 7AC070 A2997,RJAA,2021-01-17T19:00:00Z,35.77,140.38,1.0,-2.0,330,5,,6.21,29.940945,,,,,,TRUE,,,,,FEW,2000,BKN,7000,,,,,VFR,,,,,,,,,,,,METAR,36.0
RCTP 171900Z 06011KT 9999 FEW010 SCT022 BKN035 13/07 Q1024 NOSIG RMK A3025,RCTP,2021-01-17T19:00:00Z,25.07,121.22,13.0,7.0,60,11,,6.21,30.236221,,,,,,TRUE,,,,,FEW,1000,SCT,2200,BKN,3500,,,VFR,,,,,,,,,,,,METAR,33.0
RCSS 171900Z 08007KT 9999 FEW015 BKN050 BKN080 13/09 Q1024 NOSIG RMK A3026,RCSS,2021-01-17T19:00:00Z,25.07,121.55,13.0,9.0,80,7,,6.21,30.236221,,,,,,TRUE,,,,,FEW,1500,BKN,5000,BKN,8000,,,VFR,,,,,,,,,,,,SPECI,8.0
RCNN 171900Z 01006KT 9999 FEW012 10/05 Q1021 RMK A3016,RCNN,2021-01-17T19:00:00Z,22.93,120.2,10.0,5.0,10,6,,6.21,30.147638,,,,,,,,,,,FEW,1200,,,,,,,VFR,,,,,,,,,,,,SPECI,15.0
RCMQ 171900Z 02010KT 9999 FEW012 SCT060 11/07 Q1021 RMK A3015,RCMQ,2021-01-17T19:00:00Z,24.27,120.62,11.0,7.0,20,10,,6.21,30.147638,,,,,,,,,,,FEW,1200,SCT,6000,,,,,VFR,,,,,,,,,,,,SPECI,202.0
RCKH 171900Z 01006KT 9999 FEW014 SCT038 BKN054 13/08 Q1020 NOSIG RMK A3014,RCKH,2021-01-17T19:00:00Z,22.57,120.33,13.0,8.0,10,6,,6.21,30.11811,,,,,,TRUE,,,,,FEW,1400,SCT,3800,BKN,5400,,,VFR,,,,,,,,,,,,METAR,6.0
PLCH 171900Z 10006KT 9999 SCT020 BKN040 26/22 Q1012,PLCH,2021-01-17T19:00:00Z,1.98,-157.35,26.0,22.0,100,6,,6.21,29.88189,,,,,,,,,,,SCT,2000,BKN,4000,,,,,VFR,,,,,,,,,,,,METAR,5.0
PKWA 171900Z AUTO 07019G23KT 10SM SCT023 SCT027 27/24 A2985 RMK AO2 T02730241,PKWA,2021-01-17T19:00:00Z,8.72,167.72,27.3,24.1,70,19,23,10.0,29.84941,,,TRUE,TRUE,,,,,,,SCT,2300,SCT,2700,,,,,VFR,,,,,,,,,,,,METAR,6.0
OTHH 171900Z 20004KT 180V240 9000 NSC 20/13 Q1012 NOSIG,OTHH,2021-01-17T19:00:00Z,25.27,51.6,20.0,13.0,200,4,,5.59,29.88189,,,,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
OTBD 171900Z 19003KT 160V230 9000 NSC 20/15 Q1012 NOSIG,OTBD,2021-01-17T19:00:00Z,25.25,51.57,20.0,15.0,190,3,,5.59,29.88189,,,,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
OSLK 171900Z 26010G20KT 6000 SCT025 CB BKN030 15/04 Q1008,OSLK,2021-01-17T19:00:00Z,35.4,35.95,15.0,4.0,260,10,20,3.73,29.763779,,,,,,,,,,,SCT,2500,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,47.0
OSDI 171900Z 22014KT 9999 SCT030 BKN100 07/04 Q1010,OSDI,2021-01-17T19:00:00Z,33.42,36.52,7.0,4.0,220,14,,6.21,29.822834,,,,,,,,,,,SCT,3000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,614.0
ORSU 171900Z VRB02KT 8000 FEW040 SCT080 06/06 Q1015,ORSU,2021-01-17T19:00:00Z,35.57,45.32,6.0,6.0,0,2,,4.97,29.970472,,,,,,,,,,,FEW,4000,SCT,8000,,,,,MVFR,,,,,,,,,,,,METAR,760.0
ORNI 171900Z 05005KT 6000 NSC 16/09 Q1013 NOSIG,ORNI,2021-01-17T19:00:00Z,31.98,44.4,16.0,9.0,50,5,,3.73,29.911417,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,33.0
ORMM 171900Z 13008KT 6000 NSC 15/11 Q1013 NOSIG,ORMM,2021-01-17T19:00:00Z,30.53,47.67,15.0,11.0,130,8,,3.73,29.911417,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,2.0
ORER 171900Z 15013KT 8000 -SHRA SCT040 BKN080 13/06 Q1013 NOSIG,ORER,2021-01-17T19:00:00Z,36.23,43.97,13.0,6.0,150,13,,4.97,29.911417,,,,,,TRUE,,,,-SHRA,SCT,4000,BKN,8000,,,,,MVFR,,,,,,,,,,,,METAR,397.0
ORBI 171900Z 11005KT CAVOK 13/07 Q1013 NOSIG,ORBI,2021-01-17T19:00:00Z,33.27,44.23,13.0,7.0,110,5,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,37.0
OPST 171900Z 00000KT 0030 FG VV/// 08/08 Q1018 BECMG 0010 RH100,OPST,2021-01-17T19:00:00Z,32.53,74.37,8.0,8.0,0,0,,0.02,30.059055,,,,,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,,METAR,234.0
OPSK 171900Z 05002KT 3000 HZ NSC 10/04 Q1013 NOSIG,OPSK,2021-01-17T19:00:00Z,27.72,68.8,10.0,4.0,50,2,,1.86,29.911417,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,62.0
OPPS 171900Z 31004KT 1800 BR FEW200 09/07 Q1018,OPPS,2021-01-17T19:00:00Z,33.98,71.52,9.0,7.0,310,4,,1.12,30.059055,,,,,,,,,,BR,FEW,20000,,,,,,,IFR,,,,,,,,,,,,METAR,356.0
OPMT 171900Z 05006KT 1000 BR VV/// 08/06 Q1016 NOSIG,OPMT,2021-01-17T19:00:00Z,30.2,71.42,8.0,6.0,50,6,,0.62,30.0,,,,,,TRUE,,,,BR,OVX,0,,,,,,,LIFR,,,,,,,,,,,,METAR,122.0
OPKC 171900Z 33005KT 4000 FU NSC 16/12 Q1013 NOSIG,OPKC,2021-01-17T19:00:00Z,24.9,67.13,16.0,12.0,330,5,,2.49,29.911417,,,,,,TRUE,,,,FU,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,20.0
OMSJ 171900Z 12003KT CAVOK 16/11 Q1014 NOSIG,OMSJ,2021-01-17T19:00:00Z,25.32,55.52,16.0,11.0,120,3,,6.21,29.940945,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,33.0
OMRK 171900Z 21004KT 5000 HZ NSC 15/13 Q1014 A2996,OMRK,2021-01-17T19:00:00Z,25.62,55.93,15.0,13.0,210,4,,3.11,29.940945,,,,,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,18.0
OMFJ 171900Z 19004KT 160V220 8000 NSC 21/15 Q1013 A2991,OMFJ,2021-01-17T19:00:00Z,25.1,56.32,21.0,15.0,190,4,,4.97,29.911417,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,27.0
OMDW 171900Z 16002KT CAVOK 17/09 Q1015 NOSIG,OMDW,2021-01-17T19:00:00Z,24.9,55.17,17.0,9.0,160,2,,6.21,29.970472,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,34.0
OMDB 171900Z 16003KT 130V190 CAVOK 20/09 Q1013 NOSIG,OMDB,2021-01-17T19:00:00Z,25.25,55.37,20.0,9.0,160,3,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
OMAL 171900Z 04006KT CAVOK 19/07 Q1015 NOSIG,OMAL,2021-01-17T19:00:00Z,24.25,55.6,19.0,7.0,40,6,,6.21,29.970472,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,247.0
OMAD 171900Z 12002KT CAVOK 19/14 Q1014 NOSIG,OMAD,2021-01-17T19:00:00Z,24.42,54.47,19.0,14.0,120,2,,6.21,29.940945,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
OMAA 171900Z 11004KT CAVOK 19/10 Q1013 NOSIG,OMAA,2021-01-17T19:00:00Z,24.42,54.65,19.0,10.0,110,4,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
OLBA 171900Z 18018KT 4000 TSRA FEW018CB BKN025 13/10 Q1011 RERA NOSIG ///,OLBA,2021-01-17T19:00:00Z,33.82,35.48,13.0,10.0,180,18,,2.49,29.852362,,,,,,TRUE,,,,TSRA,FEW,1800,BKN,2500,,,,,IFR,,,,,,,,,,,,METAR,29.0
OKBK 171900Z 18006KT 8000 SKC 12/04 Q1014 NOSIG,OKBK,2021-01-17T19:00:00Z,29.22,47.97,12.0,4.0,180,6,,4.97,29.940945,,,,,,TRUE,,,,,SKC,,,,,,,,MVFR,,,,,,,,,,,,METAR,55.0
OJAQ 171900Z 30006KT 7000 SCT040 BKN080 18/02 Q1016 NOSIG,OJAQ,2021-01-17T19:00:00Z,29.62,35.02,18.0,2.0,300,6,,4.35,30.0,,,,,,TRUE,,,,,SCT,4000,BKN,8000,,,,,MVFR,,,,,,,,,,,,METAR,45.0
OJAM 171900Z 25017KT 6000 RA SCT025TCU FEW035 SCT120 09/05 Q1014 NOSIG,OJAM,2021-01-17T19:00:00Z,31.98,35.98,9.0,5.0,250,17,,3.73,29.940945,,,,,,TRUE,,,,RA,SCT,2500,FEW,3500,SCT,12000,,,MVFR,,,,,,,,,,,,METAR,765.0
OJAI 171900Z 25020KT 5000 HZ NSC 11/02 Q1013 NOSIG,OJAI,2021-01-17T19:00:00Z,31.72,36.0,11.0,2.0,250,20,,3.11,29.911417,,,,,,TRUE,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,723.0
OIZI 171900Z 00000KT CAVOK 14/M08 Q1014,OIZI,2021-01-17T19:00:00Z,27.23,60.72,14.0,-8.0,0,0,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,622.0
OIZH 171900Z 15004KT CAVOK 11/M08 Q1015 A2999,OIZH,2021-01-17T19:00:00Z,29.47,60.92,11.0,-8.0,150,4,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1378.0
OIZC 171900Z 32006KT 5000 BR NSC 16/15 Q1011,OIZC,2021-01-17T19:00:00Z,25.45,60.38,16.0,15.0,320,6,,3.11,29.852362,,,,,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,13.0
OIZB 171900Z 36004KT CAVOK 05/M13 Q1013,OIZB,2021-01-17T19:00:00Z,31.1,61.55,5.0,-13.0,360,4,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,483.0
OIYY 171900Z 21004KT CAVOK 09/M01 Q1013,OIYY,2021-01-17T19:00:00Z,31.9,54.28,9.0,-1.0,210,4,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1226.0
OITT 171900Z 35006KT 9999 FEW035 FEW040CB SCT090 00/M03 Q1009 A2981 NOSIG,OITT,2021-01-17T19:00:00Z,38.13,46.23,0.0,-3.0,350,6,,6.21,29.793306,,,,,,TRUE,,,,,FEW,3500,FEW,4000,SCT,9000,,,VFR,,,,,,,,,,,,METAR,1353.0
